Payment_ID,Invoice_ID,Payment_Date,Payment_Amount,Method
PAY-02237,INV-03685,2029-02-15,1695.05,PayPal
PAY-02238,INV-03689,2029-02-16,3887.5,PayPal
PAY-02239,INV-03691,2029-02-17,841.92,Bank Transfer
PAY-02240,INV-03693,2029-02-18,1146.54,Bank Transfer
PAY-02241,INV-03694,2029-02-19,1768.0,Bank Transfer
PAY-02242,INV-03695,2029-02-20,3680.84,Bank Transfer
PAY-02243,INV-03696,2029-02-21,3436.32,PayPal
PAY-02244,INV-03698,2029-02-22,2497.72,PayPal
PAY-02245,INV-03699,2029-02-23,1436.34,Bank Transfer
PAY-02246,INV-03701,2029-02-24,3494.04,Credit Card
PAY-02247,INV-03704,2029-02-25,3921.05,PayPal
PAY-02248,INV-03705,2029-02-26,3295.5,PayPal
PAY-02249,INV-03709,2029-02-27,4583.06,Credit Card
PAY-02250,INV-03710,2029-02-28,1955.79,Credit Card
PAY-02251,INV-03711,2029-03-01,1171.2,PayPal
PAY-02252,INV-03712,2029-03-02,3031.5,Credit Card
PAY-02253,INV-03713,2029-03-03,1508.99,Credit Card
PAY-02254,INV-03714,2029-03-04,4017.9,PayPal
PAY-02255,INV-03715,2029-03-05,2372.05,PayPal
PAY-02256,INV-03719,2029-03-06,1502.98,PayPal
PAY-02257,INV-03721,2029-03-07,3193.81,PayPal
PAY-02258,INV-03723,2029-03-08,1395.41,Bank Transfer
PAY-02259,INV-03724,2029-03-09,4245.83,Credit Card
PAY-02260,INV-03725,2029-03-10,4749.93,Bank Transfer
PAY-02261,INV-03727,2029-03-11,3823.0,Bank Transfer
PAY-02262,INV-03732,2029-03-12,2884.96,Credit Card
PAY-02263,INV-03734,2029-03-13,2612.48,PayPal
PAY-02264,INV-03735,2029-03-14,4173.44,PayPal
PAY-02265,INV-03736,2029-03-15,3704.87,Bank Transfer
PAY-02266,INV-03737,2029-03-16,3048.81,Credit Card
PAY-02267,INV-03738,2029-03-17,4531.08,Bank Transfer
PAY-02268,INV-03740,2029-03-18,4616.05,Credit Card
PAY-02269,INV-03741,2029-03-19,2615.79,PayPal
PAY-02270,INV-03742,2029-03-20,1890.03,Bank Transfer
PAY-02271,INV-03744,2029-03-21,2429.5,PayPal
PAY-02272,INV-03745,2029-03-22,3850.23,Credit Card
PAY-02273,INV-03749,2029-03-23,1653.59,Credit Card
PAY-02274,INV-03750,2029-03-24,1257.32,Credit Card
PAY-02275,INV-03752,2029-03-25,889.07,Bank Transfer
PAY-02276,INV-03753,2029-03-26,4952.21,PayPal
PAY-02277,INV-03755,2029-03-27,2180.85,Credit Card
PAY-02278,INV-03757,2029-03-28,747.8,Bank Transfer
PAY-02279,INV-03758,2029-03-29,2989.49,PayPal
PAY-02280,INV-03760,2029-03-30,2568.29,Credit Card
PAY-02281,INV-03761,2029-03-31,3865.65,Bank Transfer
PAY-02282,INV-03763,2029-04-01,2588.22,Bank Transfer
PAY-02283,INV-03765,2029-04-02,565.08,PayPal
PAY-02284,INV-03766,2029-04-03,1677.04,Bank Transfer
PAY-02285,INV-03767,2029-04-04,4978.82,PayPal
PAY-02286,INV-03768,2029-04-05,3141.42,Bank Transfer
PAY-02287,INV-03772,2029-04-06,3535.37,Bank Transfer
PAY-02288,INV-03773,2029-04-07,2268.85,PayPal
PAY-02289,INV-03775,2029-04-08,2656.67,Bank Transfer
PAY-02290,INV-03776,2029-04-09,4662.19,Bank Transfer
PAY-02291,INV-03777,2029-04-10,1294.75,Bank Transfer
PAY-02292,INV-03779,2029-04-11,4249.26,Credit Card
PAY-02293,INV-03780,2029-04-12,2968.25,Credit Card
PAY-02294,INV-03781,2029-04-13,2371.52,PayPal
PAY-02295,INV-03783,2029-04-14,2253.13,Credit Card
PAY-02296,INV-03784,2029-04-15,4475.01,PayPal
PAY-02297,INV-03785,2029-04-16,1332.49,Bank Transfer
PAY-02298,INV-03786,2029-04-17,3596.71,Bank Transfer
PAY-02299,INV-03787,2029-04-18,1861.22,Bank Transfer
PAY-02300,INV-03788,2029-04-19,4517.37,Bank Transfer
PAY-02301,INV-03789,2029-04-20,2111.96,Bank Transfer
PAY-02302,INV-03792,2029-04-21,1832.78,Credit Card
PAY-02303,INV-03793,2029-04-22,512.61,PayPal
PAY-02304,INV-03794,2029-04-23,1748.1,Bank Transfer
PAY-02305,INV-03795,2029-04-24,2309.89,Bank Transfer
PAY-02306,INV-03797,2029-04-25,1455.53,Bank Transfer
PAY-02307,INV-03800,2029-04-26,2995.29,Credit Card
PAY-02308,INV-03801,2029-04-27,1743.84,Bank Transfer
PAY-02309,INV-03807,2029-04-28,1684.28,Bank Transfer
PAY-02310,INV-03810,2029-04-29,3153.89,Bank Transfer
PAY-02311,INV-03813,2029-04-30,2768.48,Bank Transfer
PAY-02312,INV-03814,2029-05-01,2695.38,Credit Card
PAY-02313,INV-03816,2029-05-02,3494.84,PayPal
PAY-02314,INV-03817,2029-05-03,3871.75,Bank Transfer
PAY-02315,INV-03818,2029-05-04,1985.98,Credit Card
PAY-02316,INV-03823,2029-05-05,2842.53,PayPal
PAY-02317,INV-03827,2029-05-06,607.99,Bank Transfer
PAY-02318,INV-03828,2029-05-07,3892.78,Bank Transfer
PAY-02319,INV-03829,2029-05-08,1651.89,Bank Transfer
PAY-02320,INV-03830,2029-05-09,1704.84,Credit Card
PAY-02321,INV-03832,2029-05-10,2021.4,PayPal
PAY-02322,INV-03833,2029-05-11,3718.91,Credit Card
PAY-02323,INV-03834,2029-05-12,4429.64,Bank Transfer
PAY-02324,INV-03836,2029-05-13,2914.79,Bank Transfer
PAY-02325,INV-03837,2029-05-14,3851.79,Bank Transfer
PAY-02326,INV-03839,2029-05-15,3905.51,Credit Card
PAY-02327,INV-03840,2029-05-16,742.71,Credit Card
PAY-02328,INV-03841,2029-05-17,4219.48,PayPal
PAY-02329,INV-03843,2029-05-18,4111.36,Credit Card
PAY-02330,INV-03845,2029-05-19,848.5,Credit Card
PAY-02331,INV-03851,2029-05-20,3389.29,Credit Card
PAY-02332,INV-03853,2029-05-21,3336.17,Credit Card
PAY-02333,INV-03855,2029-05-22,4704.69,PayPal
PAY-02334,INV-03856,2029-05-23,2337.23,Bank Transfer
PAY-02335,INV-03857,2029-05-24,2644.83,Credit Card
PAY-02336,INV-03860,2029-05-25,1624.27,Credit Card
PAY-02337,INV-03861,2029-05-26,654.74,Credit Card
PAY-02338,INV-03862,2029-05-27,555.14,Credit Card
PAY-02339,INV-03864,2029-05-28,770.14,Bank Transfer
PAY-02340,INV-03865,2029-05-29,669.89,PayPal
PAY-02341,INV-03866,2029-05-30,3614.77,Credit Card
PAY-02342,INV-03868,2029-05-31,1764.13,Bank Transfer
PAY-02343,INV-03869,2029-06-01,4654.67,PayPal
PAY-02344,INV-03871,2029-06-02,3950.05,Bank Transfer
PAY-02345,INV-03873,2029-06-03,2870.58,Bank Transfer
PAY-02346,INV-03874,2029-06-04,1751.6,PayPal
PAY-02347,INV-03875,2029-06-05,1565.49,Bank Transfer
PAY-02348,INV-03876,2029-06-06,4031.54,Credit Card
PAY-02349,INV-03879,2029-06-07,3544.36,Bank Transfer
PAY-02350,INV-03880,2029-06-08,4350.12,PayPal
PAY-02351,INV-03881,2029-06-09,694.64,Credit Card
PAY-02352,INV-03882,2029-06-10,2163.03,PayPal
PAY-02353,INV-03883,2029-06-11,1397.42,Credit Card
PAY-02354,INV-03884,2029-06-12,4780.74,Credit Card
PAY-02355,INV-03885,2029-06-13,4676.41,PayPal
PAY-02356,INV-03888,2029-06-14,1662.17,Bank Transfer
PAY-02357,INV-03890,2029-06-15,2454.14,PayPal
PAY-02358,INV-03892,2029-06-16,1497.56,Credit Card
PAY-02359,INV-03893,2029-06-17,2523.02,Credit Card
PAY-02360,INV-03895,2029-06-18,4637.61,Bank Transfer
PAY-02361,INV-03901,2029-06-19,4223.5,PayPal
PAY-02362,INV-03902,2029-06-20,1419.76,Credit Card
PAY-02363,INV-03904,2029-06-21,4605.41,Credit Card
PAY-02364,INV-03906,2029-06-22,2293.76,PayPal
PAY-02365,INV-03907,2029-06-23,1884.43,Credit Card
PAY-02366,INV-03908,2029-06-24,1673.06,Bank Transfer
PAY-02367,INV-03909,2029-06-25,2350.57,Credit Card
PAY-02368,INV-03910,2029-06-26,4964.03,Bank Transfer
PAY-02369,INV-03911,2029-06-27,4497.75,Bank Transfer
PAY-02370,INV-03912,2029-06-28,1296.74,Credit Card
PAY-02371,INV-03913,2029-06-29,571.77,PayPal
PAY-02372,INV-03914,2029-06-30,4997.82,Credit Card
PAY-02373,INV-03915,2029-07-01,2868.41,Bank Transfer
PAY-02374,INV-03917,2029-07-02,1111.63,PayPal
PAY-02375,INV-03918,2029-07-03,3878.07,PayPal
PAY-02376,INV-03919,2029-07-04,2243.86,Bank Transfer
PAY-02377,INV-03920,2029-07-05,692.33,Credit Card
PAY-02378,INV-03921,2029-07-06,4242.51,Credit Card
PAY-02379,INV-03923,2029-07-07,4995.15,Credit Card
PAY-02380,INV-03927,2029-07-08,2777.56,Credit Card
PAY-02381,INV-03930,2029-07-09,3941.44,Credit Card
PAY-02382,INV-03932,2029-07-10,3631.35,Bank Transfer
PAY-02383,INV-03933,2029-07-11,2337.72,Credit Card
PAY-02384,INV-03935,2029-07-12,2290.3,Bank Transfer
PAY-02385,INV-03936,2029-07-13,893.91,Bank Transfer
PAY-02386,INV-03937,2029-07-14,1322.84,Credit Card
PAY-02387,INV-03938,2029-07-15,4299.04,PayPal
PAY-02388,INV-03940,2029-07-16,1642.66,Credit Card
PAY-02389,INV-03943,2029-07-17,1246.32,PayPal
PAY-02390,INV-03944,2029-07-18,583.07,Bank Transfer
PAY-02391,INV-03945,2029-07-19,4777.95,PayPal
PAY-02392,INV-03946,2029-07-20,1684.64,Credit Card
PAY-02393,INV-03949,2029-07-21,666.56,Bank Transfer
PAY-02394,INV-03950,2029-07-22,4247.85,Bank Transfer
PAY-02395,INV-03951,2029-07-23,4003.62,PayPal
PAY-02396,INV-03953,2029-07-24,4953.76,PayPal
PAY-02397,INV-03954,2029-07-25,2458.79,Bank Transfer
PAY-02398,INV-03955,2029-07-26,1362.11,PayPal
PAY-02399,INV-03956,2029-07-27,3037.46,Bank Transfer
PAY-02400,INV-03957,2029-07-28,3700.9,Credit Card
PAY-02401,INV-03958,2029-07-29,3368.62,Credit Card
PAY-02402,INV-03959,2029-07-30,1689.18,PayPal
PAY-02403,INV-03965,2029-07-31,3717.62,Credit Card
PAY-02404,INV-03968,2029-08-01,3547.49,PayPal
PAY-02405,INV-03971,2029-08-02,2003.08,PayPal
PAY-02406,INV-03972,2029-08-03,4143.33,Bank Transfer
PAY-02407,INV-03973,2029-08-04,2031.71,Credit Card
PAY-02408,INV-03974,2029-08-05,4531.11,PayPal
PAY-02409,INV-03975,2029-08-06,2173.06,Credit Card
PAY-02410,INV-03978,2029-08-07,1557.13,PayPal
PAY-02411,INV-03980,2029-08-08,2063.78,Bank Transfer
PAY-02412,INV-03981,2029-08-09,1712.96,PayPal
PAY-02413,INV-03982,2029-08-10,2496.69,Credit Card
PAY-02414,INV-03985,2029-08-11,581.91,Credit Card
PAY-02415,INV-03986,2029-08-12,3057.91,Bank Transfer
PAY-02416,INV-03987,2029-08-13,4558.8,Bank Transfer
PAY-02417,INV-03990,2029-08-14,961.97,PayPal
PAY-02418,INV-03991,2029-08-15,1881.81,Credit Card
PAY-02419,INV-03992,2029-08-16,2902.05,Credit Card
PAY-02420,INV-03993,2029-08-17,4236.61,PayPal
PAY-02421,INV-03996,2029-08-18,2287.78,Bank Transfer
PAY-02422,INV-04001,2029-08-19,2704.17,PayPal
PAY-02423,INV-04002,2029-08-20,3571.19,PayPal
PAY-02424,INV-04003,2029-08-21,3577.21,Bank Transfer
PAY-02425,INV-04005,2029-08-22,2272.37,PayPal
PAY-02426,INV-04008,2029-08-23,4125.45,Credit Card
PAY-02427,INV-04009,2029-08-24,813.2,PayPal
PAY-02428,INV-04011,2029-08-25,2202.04,PayPal
PAY-02429,INV-04012,2029-08-26,1613.39,Credit Card
PAY-02430,INV-04017,2029-08-27,1323.65,Credit Card
PAY-02431,INV-04018,2029-08-28,3197.39,PayPal
PAY-02432,INV-04020,2029-08-29,798.61,PayPal
PAY-02433,INV-04022,2029-08-30,4644.11,PayPal
PAY-02434,INV-04023,2029-08-31,3868.26,Bank Transfer
PAY-02435,INV-04025,2029-09-01,2118.98,Bank Transfer
PAY-02436,INV-04026,2029-09-02,4627.45,PayPal
PAY-02437,INV-04027,2029-09-03,3279.32,Bank Transfer
PAY-02438,INV-04028,2029-09-04,1651.43,Bank Transfer
PAY-02439,INV-04029,2029-09-05,3575.23,Bank Transfer
PAY-02440,INV-04030,2029-09-06,3777.71,PayPal
PAY-02441,INV-04031,2029-09-07,1575.97,Credit Card
PAY-02442,INV-04032,2029-09-08,979.98,Bank Transfer
PAY-02443,INV-04033,2029-09-09,706.23,Credit Card
PAY-02444,INV-04034,2029-09-10,3251.68,Bank Transfer
PAY-02445,INV-04035,2029-09-11,3736.35,Credit Card
PAY-02446,INV-04036,2029-09-12,3934.33,PayPal
PAY-02447,INV-04037,2029-09-13,4908.43,Bank Transfer
PAY-02448,INV-04038,2029-09-14,3641.46,Credit Card
PAY-02449,INV-04039,2029-09-15,3538.43,Credit Card
PAY-02450,INV-04041,2029-09-16,3334.45,Credit Card
PAY-02451,INV-04042,2029-09-17,3730.67,Bank Transfer
PAY-02452,INV-04044,2029-09-18,3245.48,Credit Card
PAY-02453,INV-04045,2029-09-19,2025.36,Bank Transfer
PAY-02454,INV-04046,2029-09-20,4397.25,PayPal
PAY-02455,INV-04047,2029-09-21,652.37,Bank Transfer
PAY-02456,INV-04049,2029-09-22,990.53,PayPal
PAY-02457,INV-04050,2029-09-23,2155.99,Credit Card
PAY-02458,INV-04051,2029-09-24,805.75,Bank Transfer
PAY-02459,INV-04053,2029-09-25,2198.1,PayPal
PAY-02460,INV-04054,2029-09-26,1634.04,Bank Transfer
PAY-02461,INV-04055,2029-09-27,3303.72,Credit Card
PAY-02462,INV-04056,2029-09-28,4570.52,PayPal
PAY-02463,INV-04057,2029-09-29,2147.36,Bank Transfer
PAY-02464,INV-04058,2029-09-30,1314.0,Bank Transfer
PAY-02465,INV-04059,2029-10-01,1056.46,Bank Transfer
PAY-02466,INV-04061,2029-10-02,4446.21,Bank Transfer
PAY-02467,INV-04064,2029-10-03,4161.34,Bank Transfer
PAY-02468,INV-04067,2029-10-04,1106.41,Bank Transfer
PAY-02469,INV-04068,2029-10-05,1152.21,PayPal
PAY-02470,INV-04069,2029-10-06,2846.51,PayPal
PAY-02471,INV-04070,2029-10-07,1559.31,Bank Transfer
PAY-02472,INV-04071,2029-10-08,1590.66,Credit Card
PAY-02473,INV-04072,2029-10-09,2433.66,Bank Transfer
PAY-02474,INV-04073,2029-10-10,4318.64,Bank Transfer
PAY-02475,INV-04074,2029-10-11,1381.56,Bank Transfer
PAY-02476,INV-04076,2029-10-12,1989.02,PayPal
PAY-02477,INV-04077,2029-10-13,1047.14,Credit Card
PAY-02478,INV-04079,2029-10-14,1098.33,PayPal
PAY-02479,INV-04081,2029-10-15,3818.88,PayPal
PAY-02480,INV-04082,2029-10-16,2390.27,PayPal
PAY-02481,INV-04083,2029-10-17,2604.53,Bank Transfer
PAY-02482,INV-04084,2029-10-18,1797.27,Bank Transfer
PAY-02483,INV-04085,2029-10-19,2834.53,Bank Transfer
PAY-02484,INV-04086,2029-10-20,2884.3,Bank Transfer
PAY-02485,INV-04087,2029-10-21,1695.74,PayPal
PAY-02486,INV-04088,2029-10-22,3861.33,Bank Transfer
PAY-02487,INV-04089,2029-10-23,2969.88,Credit Card
PAY-02488,INV-04090,2029-10-24,4204.84,Credit Card
PAY-02489,INV-04091,2029-10-25,2434.35,Bank Transfer
PAY-02490,INV-04093,2029-10-26,4976.79,Credit Card
PAY-02491,INV-04096,2029-10-27,2190.8,Bank Transfer
PAY-02492,INV-04097,2029-10-28,1436.12,PayPal
PAY-02493,INV-04098,2029-10-29,1580.81,Credit Card
PAY-02494,INV-04099,2029-10-30,3079.93,Credit Card
PAY-02495,INV-04101,2029-10-31,1527.62,PayPal
PAY-02496,INV-04102,2029-11-01,1922.87,Bank Transfer
PAY-02497,INV-04105,2029-11-02,2888.16,Bank Transfer
PAY-02498,INV-04106,2029-11-03,4647.25,Credit Card
PAY-02499,INV-04110,2029-11-04,1436.43,PayPal
PAY-02500,INV-04111,2029-11-05,696.16,PayPal
PAY-02501,INV-04112,2029-11-06,1245.21,Credit Card
PAY-02502,INV-04113,2029-11-07,4463.39,Credit Card
PAY-02503,INV-04114,2029-11-08,4793.0,Credit Card
PAY-02504,INV-04115,2029-11-09,1767.73,PayPal
PAY-02505,INV-04117,2029-11-10,4189.27,Bank Transfer
PAY-02506,INV-04118,2029-11-11,2921.91,Credit Card
PAY-02507,INV-04119,2029-11-12,3562.75,Bank Transfer
PAY-02508,INV-04121,2029-11-13,2460.53,PayPal
PAY-02509,INV-04122,2029-11-14,2762.43,Credit Card
PAY-02510,INV-04124,2029-11-15,3855.24,PayPal
PAY-02511,INV-04125,2029-11-16,2751.6,PayPal
PAY-02512,INV-04126,2029-11-17,865.28,Credit Card
PAY-02513,INV-04127,2029-11-18,2040.87,Bank Transfer
PAY-02514,INV-04130,2029-11-19,1750.21,Bank Transfer
PAY-02515,INV-04131,2029-11-20,1898.81,Credit Card
PAY-02516,INV-04133,2029-11-21,1402.41,Bank Transfer
PAY-02517,INV-04134,2029-11-22,4807.88,Bank Transfer
PAY-02518,INV-04135,2029-11-23,2398.48,Credit Card
PAY-02519,INV-04136,2029-11-24,4539.91,PayPal
PAY-02520,INV-04138,2029-11-25,4765.15,PayPal
PAY-02521,INV-04140,2029-11-26,1352.3,Credit Card
PAY-02522,INV-04141,2029-11-27,4550.2,PayPal
PAY-02523,INV-04142,2029-11-28,3436.68,PayPal
PAY-02524,INV-04143,2029-11-29,1892.25,Bank Transfer
PAY-02525,INV-04145,2029-11-30,4684.31,Bank Transfer
PAY-02526,INV-04147,2029-12-01,4652.1,Bank Transfer
PAY-02527,INV-04150,2029-12-02,4941.32,Credit Card
PAY-02528,INV-04151,2029-12-03,4609.21,PayPal
PAY-02529,INV-04152,2029-12-04,4078.1,Credit Card
PAY-02530,INV-04153,2029-12-05,2145.8,Credit Card
PAY-02531,INV-04156,2029-12-06,1751.4,PayPal
PAY-02532,INV-04157,2029-12-07,3432.34,Bank Transfer
PAY-02533,INV-04159,2029-12-08,4454.78,Bank Transfer
PAY-02534,INV-04164,2029-12-09,2985.11,Credit Card
PAY-02535,INV-04165,2029-12-10,3352.69,PayPal
PAY-02536,INV-04166,2029-12-11,2353.87,PayPal
PAY-02537,INV-04171,2029-12-12,4517.52,Bank Transfer
PAY-02538,INV-04172,2029-12-13,1071.7,Bank Transfer
PAY-02539,INV-04173,2029-12-14,1972.41,Bank Transfer
PAY-02540,INV-04177,2029-12-15,2725.96,Bank Transfer
PAY-02541,INV-04178,2029-12-16,4927.47,Credit Card
PAY-02542,INV-04179,2029-12-17,4079.9,PayPal
PAY-02543,INV-04180,2029-12-18,518.58,Credit Card
PAY-02544,INV-04181,2029-12-19,2839.36,Credit Card
PAY-02545,INV-04183,2029-12-20,1637.06,Bank Transfer
PAY-02546,INV-04185,2029-12-21,2195.9,PayPal
PAY-02547,INV-04186,2029-12-22,874.17,Credit Card
PAY-02548,INV-04187,2029-12-23,3766.21,PayPal
PAY-02549,INV-04188,2029-12-24,4523.28,PayPal
PAY-02550,INV-04189,2029-12-25,3299.93,PayPal
PAY-02551,INV-04191,2029-12-26,1640.9,Credit Card
PAY-02552,INV-04193,2029-12-27,3475.56,Credit Card
PAY-02553,INV-04194,2029-12-28,721.56,Credit Card
PAY-02554,INV-04197,2029-12-29,3501.7,Credit Card
PAY-02555,INV-04198,2029-12-30,2396.0,PayPal
PAY-02556,INV-04199,2029-12-31,3429.82,PayPal
PAY-02557,INV-04201,2030-01-01,1250.05,Bank Transfer
PAY-02558,INV-04202,2030-01-02,3251.99,Bank Transfer
PAY-02559,INV-04203,2030-01-03,3677.66,PayPal
PAY-02560,INV-04204,2030-01-04,590.8,Bank Transfer
PAY-02561,INV-04205,2030-01-05,4080.53,PayPal
PAY-02562,INV-04208,2030-01-06,728.17,Credit Card
PAY-02563,INV-04210,2030-01-07,4452.05,Bank Transfer
PAY-02564,INV-04211,2030-01-08,2767.07,PayPal
PAY-02565,INV-04212,2030-01-09,3233.06,Credit Card
PAY-02566,INV-04213,2030-01-10,3480.03,Bank Transfer
PAY-02567,INV-04215,2030-01-11,3399.51,Bank Transfer
PAY-02568,INV-04218,2030-01-12,2841.58,Credit Card
PAY-02569,INV-04219,2030-01-13,3566.92,Bank Transfer
PAY-02570,INV-04220,2030-01-14,3441.09,Bank Transfer
PAY-02571,INV-04221,2030-01-15,3181.21,Credit Card
PAY-02572,INV-04222,2030-01-16,1639.23,Credit Card
PAY-02573,INV-04223,2030-01-17,4300.18,PayPal
PAY-02574,INV-04226,2030-01-18,3135.64,PayPal
PAY-02575,INV-04227,2030-01-19,2009.49,Bank Transfer
PAY-02576,INV-04229,2030-01-20,1565.93,PayPal
PAY-02577,INV-04230,2030-01-21,568.28,Credit Card
PAY-02578,INV-04231,2030-01-22,2078.27,Bank Transfer
PAY-02579,INV-04233,2030-01-23,2038.89,Bank Transfer
PAY-02580,INV-04234,2030-01-24,4851.89,PayPal
PAY-02581,INV-04235,2030-01-25,3308.09,Credit Card
PAY-02582,INV-04236,2030-01-26,1882.95,Credit Card
PAY-02583,INV-04237,2030-01-27,1551.26,PayPal
PAY-02584,INV-04238,2030-01-28,1164.09,Bank Transfer
PAY-02585,INV-04239,2030-01-29,2608.31,Bank Transfer
PAY-02586,INV-04240,2030-01-30,3704.75,PayPal
PAY-02587,INV-04241,2030-01-31,4894.76,Bank Transfer
PAY-02588,INV-04243,2030-02-01,2037.8,PayPal
PAY-02589,INV-04244,2030-02-02,3138.74,Bank Transfer
PAY-02590,INV-04246,2030-02-03,2086.49,Bank Transfer
PAY-02591,INV-04247,2030-02-04,2590.45,Bank Transfer
PAY-02592,INV-04248,2030-02-05,1474.48,PayPal
PAY-02593,INV-04249,2030-02-06,1969.66,PayPal
PAY-02594,INV-04250,2030-02-07,3796.43,Credit Card
PAY-02595,INV-04251,2030-02-08,3772.46,PayPal
PAY-02596,INV-04252,2030-02-09,1496.6,Credit Card
PAY-02597,INV-04253,2030-02-10,4054.83,PayPal
PAY-02598,INV-04255,2030-02-11,1382.33,PayPal
PAY-02599,INV-04256,2030-02-12,4872.51,Bank Transfer
PAY-02600,INV-04257,2030-02-13,2557.23,Bank Transfer
PAY-02601,INV-04261,2030-02-14,1516.98,Bank Transfer
PAY-02602,INV-04262,2030-02-15,1966.7,Bank Transfer
PAY-02603,INV-04264,2030-02-16,4311.41,Credit Card
PAY-02604,INV-04265,2030-02-17,2149.51,PayPal
PAY-02605,INV-04266,2030-02-18,4112.33,Credit Card
PAY-02606,INV-04268,2030-02-19,1334.93,PayPal
PAY-02607,INV-04270,2030-02-20,944.36,PayPal
PAY-02608,INV-04271,2030-02-21,557.49,Bank Transfer
PAY-02609,INV-04273,2030-02-22,912.1,Bank Transfer
PAY-02610,INV-04274,2030-02-23,907.44,Credit Card
PAY-02611,INV-04276,2030-02-24,3276.24,Bank Transfer
PAY-02612,INV-04277,2030-02-25,4075.9,PayPal
PAY-02613,INV-04278,2030-02-26,4652.29,Bank Transfer
PAY-02614,INV-04281,2030-02-27,3690.16,Credit Card
PAY-02615,INV-04282,2030-02-28,540.65,Bank Transfer
PAY-02616,INV-04283,2030-03-01,4228.83,Credit Card
PAY-02617,INV-04284,2030-03-02,4848.27,PayPal
PAY-02618,INV-04286,2030-03-03,726.13,Bank Transfer
PAY-02619,INV-04287,2030-03-04,1766.35,Credit Card
PAY-02620,INV-04288,2030-03-05,3072.09,Credit Card
PAY-02621,INV-04289,2030-03-06,3444.74,Credit Card
PAY-02622,INV-04290,2030-03-07,1702.54,Bank Transfer
PAY-02623,INV-04291,2030-03-08,3722.29,Credit Card
PAY-02624,INV-04292,2030-03-09,2441.09,PayPal
PAY-02625,INV-04294,2030-03-10,3585.09,Credit Card
PAY-02626,INV-04295,2030-03-11,3780.45,Credit Card
PAY-02627,INV-04296,2030-03-12,784.68,PayPal
PAY-02628,INV-04297,2030-03-13,915.56,Credit Card
PAY-02629,INV-04298,2030-03-14,3651.74,Credit Card
PAY-02630,INV-04300,2030-03-15,3182.7,Bank Transfer
PAY-02631,INV-04302,2030-03-16,3146.91,PayPal
PAY-02632,INV-04303,2030-03-17,2144.39,Bank Transfer
PAY-02633,INV-04304,2030-03-18,1327.35,Credit Card
PAY-02634,INV-04305,2030-03-19,3631.89,Bank Transfer
PAY-02635,INV-04306,2030-03-20,2743.79,Bank Transfer
PAY-02636,INV-04307,2030-03-21,2510.72,Credit Card
PAY-02637,INV-04308,2030-03-22,643.46,Bank Transfer
PAY-02638,INV-04309,2030-03-23,1587.98,PayPal
PAY-02639,INV-04310,2030-03-24,2249.39,Credit Card
PAY-02640,INV-04311,2030-03-25,2181.16,Credit Card
PAY-02641,INV-04312,2030-03-26,3290.1,Bank Transfer
PAY-02642,INV-04313,2030-03-27,904.99,Credit Card
PAY-02643,INV-04314,2030-03-28,4172.09,PayPal
PAY-02644,INV-04315,2030-03-29,2067.1,Bank Transfer
PAY-02645,INV-04316,2030-03-30,1558.28,Credit Card
PAY-02646,INV-04318,2030-03-31,2745.21,Credit Card
PAY-02647,INV-04320,2030-04-01,1388.08,PayPal
PAY-02648,INV-04323,2030-04-02,1961.53,PayPal
PAY-02649,INV-04324,2030-04-03,3625.83,Credit Card
PAY-02650,INV-04325,2030-04-04,4878.89,Credit Card
PAY-02651,INV-04327,2030-04-05,1708.46,Credit Card
PAY-02652,INV-04328,2030-04-06,1708.59,Credit Card
PAY-02653,INV-04329,2030-04-07,2407.61,PayPal
PAY-02654,INV-04330,2030-04-08,3619.49,PayPal
PAY-02655,INV-04337,2030-04-09,4574.05,Credit Card
PAY-02656,INV-04339,2030-04-10,4534.43,Bank Transfer
PAY-02657,INV-04340,2030-04-11,3297.32,Credit Card
PAY-02658,INV-04341,2030-04-12,3601.46,PayPal
PAY-02659,INV-04342,2030-04-13,3450.02,PayPal
PAY-02660,INV-04344,2030-04-14,1817.92,Bank Transfer
PAY-02661,INV-04346,2030-04-15,2558.82,Bank Transfer
PAY-02662,INV-04347,2030-04-16,3550.93,PayPal
PAY-02663,INV-04348,2030-04-17,4880.81,PayPal
PAY-02664,INV-04349,2030-04-18,1031.4,Bank Transfer
PAY-02665,INV-04350,2030-04-19,1049.72,PayPal
PAY-02666,INV-04351,2030-04-20,572.86,Bank Transfer
PAY-02667,INV-04352,2030-04-21,2761.07,Credit Card
PAY-02668,INV-04353,2030-04-22,2122.75,Credit Card
PAY-02669,INV-04355,2030-04-23,3649.06,PayPal
PAY-02670,INV-04356,2030-04-24,3645.82,Credit Card
PAY-02671,INV-04357,2030-04-25,4118.46,Credit Card
PAY-02672,INV-04360,2030-04-26,3304.42,Bank Transfer
PAY-02673,INV-04362,2030-04-27,2906.78,PayPal
PAY-02674,INV-04364,2030-04-28,1252.76,PayPal
PAY-02675,INV-04365,2030-04-29,3108.24,PayPal
PAY-02676,INV-04369,2030-04-30,3572.8,Credit Card
PAY-02677,INV-04370,2030-05-01,2486.08,Credit Card
PAY-02678,INV-04371,2030-05-02,4258.22,PayPal
PAY-02679,INV-04373,2030-05-03,3451.38,Credit Card
PAY-02680,INV-04374,2030-05-04,4732.86,Credit Card
PAY-02681,INV-04375,2030-05-05,1506.25,Credit Card
PAY-02682,INV-04379,2030-05-06,4035.0,PayPal
