Invoice_ID,Vendor_ID,Invoice_Date,Total_Amount,Currency,Status,Exchange_Rate,Total_Amount_INR
INV-01305,VEND-010,2026-07-28,1812.31,GBP,Pending,102.0,184855.62
INV-01306,VEND-011,2026-07-29,1411.35,EUR,Paid,89.0,125610.15
INV-01307,VEND-014,2026-07-30,4303.34,USD,Paid,82.5,355025.55
INV-01308,VEND-003,2026-07-31,2306.55,USD,Pending,82.5,190290.37500000003
INV-01309,VEND-001,2026-08-01,1536.7,USD,Paid,82.5,126777.75
INV-01310,VEND-020,2026-08-02,3059.44,USD,Paid,82.5,252403.80000000002
INV-01311,VEND-010,2026-08-03,624.66,USD,Paid,82.5,51534.45
INV-01312,VEND-017,2026-08-04,1838.28,USD,Pending,82.5,151658.1
INV-01313,VEND-008,2026-08-05,913.15,USD,Paid,82.5,75334.875
INV-01314,VEND-016,2026-08-06,781.6,USD,Paid,82.5,64482.0
INV-01315,VEND-004,2026-08-07,2595.6,GBP,Pending,102.0,264751.2
INV-01316,VEND-006,2026-08-08,996.8,USD,Paid,82.5,82236.0
INV-01317,VEND-003,2026-08-09,1588.79,USD,Pending,82.5,131075.175
INV-01318,VEND-013,2026-08-10,2808.86,USD,Paid,82.5,231730.95
INV-01319,VEND-006,2026-08-11,1138.34,USD,Paid,82.5,93913.04999999999
INV-01320,VEND-019,2026-08-12,1387.15,USD,Paid,82.5,114439.87500000001
INV-01321,VEND-001,2026-08-13,4024.54,GBP,Paid,102.0,410503.08
INV-01322,VEND-018,2026-08-14,930.5,USD,Pending,82.5,76766.25
INV-01323,VEND-010,2026-08-15,4268.17,USD,Paid,82.5,352124.025
INV-01324,VEND-006,2026-08-16,4508.35,USD,Pending,82.5,371938.87500000006
INV-01325,VEND-001,2026-08-17,4106.3,USD,Pending,82.5,338769.75
INV-01326,VEND-016,2026-08-18,936.76,USD,Pending,82.5,77282.7
INV-01327,VEND-014,2026-08-19,2529.19,USD,Paid,82.5,208658.17500000002
INV-01328,VEND-009,2026-08-20,4354.95,USD,Pending,82.5,359283.375
INV-01329,VEND-020,2026-08-21,3021.29,USD,Pending,82.5,249256.425
INV-01330,VEND-004,2026-08-22,899.94,USD,Paid,82.5,74245.05
INV-01331,VEND-003,2026-08-23,3994.5,USD,Paid,82.5,329546.25
INV-01332,VEND-019,2026-08-24,4257.76,USD,Paid,82.5,351265.2
INV-01333,VEND-016,2026-08-25,1467.77,USD,Paid,82.5,121091.025
INV-01334,VEND-019,2026-08-26,3281.1,GBP,Pending,102.0,334672.2
INV-01335,VEND-011,2026-08-27,3632.42,USD,Paid,82.5,299674.65
INV-01336,VEND-005,2026-08-28,2057.42,EUR,Pending,89.0,183110.38
INV-01337,VEND-007,2026-08-29,4885.76,USD,Paid,82.5,403075.2
INV-01338,VEND-001,2026-08-30,2648.58,USD,Paid,82.5,218507.85
INV-01339,VEND-016,2026-08-31,3608.24,USD,Pending,82.5,297679.8
INV-01340,VEND-004,2026-09-01,4359.28,EUR,Paid,89.0,387975.92
INV-01341,VEND-002,2026-09-02,881.98,USD,Paid,82.5,72763.35
INV-01342,VEND-008,2026-09-03,3813.8,USD,Pending,82.5,314638.5
INV-01343,VEND-003,2026-09-04,1768.52,USD,Paid,82.5,145902.9
INV-01344,VEND-015,2026-09-05,4825.76,USD,Pending,82.5,398125.2
INV-01345,VEND-015,2026-09-06,3574.8,USD,Paid,82.5,294921.0
INV-01346,VEND-016,2026-09-07,3593.35,USD,Pending,82.5,296451.375
INV-01347,VEND-017,2026-09-08,2047.58,USD,Paid,82.5,168925.35
INV-01348,VEND-008,2026-09-09,3649.6,USD,Paid,82.5,301092.0
INV-01349,VEND-017,2026-09-10,4003.57,USD,Paid,82.5,330294.525
INV-01350,VEND-001,2026-09-11,2692.2,GBP,Paid,102.0,274604.39999999997
INV-01351,VEND-008,2026-09-12,4062.76,USD,Paid,82.5,335177.7
INV-01352,VEND-007,2026-09-13,1380.5,USD,Paid,82.5,113891.25
INV-01353,VEND-010,2026-09-14,4963.64,USD,Pending,82.5,409500.30000000005
INV-01354,VEND-005,2026-09-15,4903.32,USD,Paid,82.5,404523.89999999997
INV-01355,VEND-014,2026-09-16,3178.2,EUR,Pending,89.0,282859.8
INV-01356,VEND-010,2026-09-17,1804.28,USD,Pending,82.5,148853.1
INV-01357,VEND-008,2026-09-18,1731.37,EUR,Paid,89.0,154091.93
INV-01358,VEND-006,2026-09-19,2297.01,GBP,Paid,102.0,234295.02000000002
INV-01359,VEND-012,2026-09-20,1734.5,GBP,Paid,102.0,176919.0
INV-01360,VEND-019,2026-09-21,3404.47,USD,Pending,82.5,280868.77499999997
INV-01361,VEND-001,2026-09-22,693.36,USD,Paid,82.5,57202.200000000004
INV-01362,VEND-002,2026-09-23,552.26,GBP,Pending,102.0,56330.52
INV-01363,VEND-003,2026-09-24,3407.8,USD,Paid,82.5,281143.5
INV-01364,VEND-016,2026-09-25,4546.81,EUR,Paid,89.0,404666.09
INV-01365,VEND-009,2026-09-26,3860.42,EUR,Paid,89.0,343577.38
INV-01366,VEND-003,2026-09-27,2685.42,USD,Paid,82.5,221547.15
INV-01367,VEND-011,2026-09-28,4901.62,USD,Paid,82.5,404383.64999999997
INV-01368,VEND-005,2026-09-29,723.44,USD,Paid,82.5,59683.8
INV-01369,VEND-002,2026-09-30,953.46,USD,Paid,82.5,78660.45
INV-01370,VEND-001,2026-10-01,3513.84,EUR,Paid,89.0,312731.76
INV-01371,VEND-017,2026-10-02,3003.46,EUR,Paid,89.0,267307.94
INV-01372,VEND-012,2026-10-03,3643.18,USD,Paid,82.5,300562.35
INV-01373,VEND-008,2026-10-04,4655.42,USD,Paid,82.5,384072.15
INV-01374,VEND-003,2026-10-05,4378.2,USD,Paid,82.5,361201.5
INV-01375,VEND-005,2026-10-06,1037.95,USD,Paid,82.5,85630.875
INV-01376,VEND-005,2026-10-07,4046.41,GBP,Paid,102.0,412733.82
INV-01377,VEND-007,2026-10-08,4912.5,USD,Pending,82.5,405281.25
INV-01378,VEND-011,2026-10-09,1134.95,USD,Pending,82.5,93633.375
INV-01379,VEND-008,2026-10-10,2471.68,USD,Pending,82.5,203913.59999999998
INV-01380,VEND-014,2026-10-11,2901.77,USD,Pending,82.5,239396.025
INV-01381,VEND-016,2026-10-12,1160.09,GBP,Pending,102.0,118329.18
INV-01382,VEND-002,2026-10-13,1612.7,USD,Paid,82.5,133047.75
INV-01383,VEND-014,2026-10-14,2187.11,GBP,Paid,102.0,223085.22
INV-01384,VEND-002,2026-10-15,2063.19,GBP,Paid,102.0,210445.38
INV-01385,VEND-012,2026-10-16,1446.6,USD,Paid,82.5,119344.49999999999
INV-01386,VEND-020,2026-10-17,2179.42,GBP,Paid,102.0,222300.84
INV-01387,VEND-020,2026-10-18,4121.0,GBP,Pending,102.0,420342.0
INV-01388,VEND-004,2026-10-19,1442.1,USD,Paid,82.5,118973.24999999999
INV-01389,VEND-005,2026-10-20,4323.34,EUR,Paid,89.0,384777.26
INV-01390,VEND-008,2026-10-21,1476.49,USD,Paid,82.5,121810.425
INV-01391,VEND-010,2026-10-22,2198.48,EUR,Pending,89.0,195664.72
INV-01392,VEND-015,2026-10-23,1472.23,USD,Paid,82.5,121458.975
INV-01393,VEND-018,2026-10-24,2981.86,USD,Pending,82.5,246003.45
INV-01394,VEND-014,2026-10-25,3459.75,EUR,Paid,89.0,307917.75
INV-01395,VEND-019,2026-10-26,4755.41,EUR,Pending,89.0,423231.49
INV-01396,VEND-003,2026-10-27,1548.96,EUR,Paid,89.0,137857.44
INV-01397,VEND-001,2026-10-28,4371.43,USD,Pending,82.5,360642.97500000003
INV-01398,VEND-006,2026-10-29,1717.53,USD,Paid,82.5,141696.225
INV-01399,VEND-012,2026-10-30,1016.4,USD,Paid,82.5,83853.0
INV-01400,VEND-015,2026-10-31,4064.69,USD,Pending,82.5,335336.925
INV-01401,VEND-003,2026-11-01,4603.28,USD,Pending,82.5,379770.6
INV-01402,VEND-005,2026-11-02,1808.92,USD,Pending,82.5,149235.9
INV-01403,VEND-016,2026-11-03,926.85,USD,Paid,82.5,76465.125
INV-01404,VEND-003,2026-11-04,1230.04,EUR,Pending,89.0,109473.56
INV-01405,VEND-002,2026-11-05,1792.84,USD,Paid,82.5,147909.3
INV-01406,VEND-018,2026-11-06,4853.17,USD,Pending,82.5,400386.525
INV-01407,VEND-013,2026-11-07,2778.94,USD,Paid,82.5,229262.55000000002
INV-01408,VEND-020,2026-11-08,4793.18,USD,Pending,82.5,395437.35000000003
INV-01409,VEND-011,2026-11-09,2267.85,EUR,Pending,89.0,201838.65
INV-01410,VEND-004,2026-11-10,1568.52,GBP,Paid,102.0,159989.04
INV-01411,VEND-018,2026-11-11,2793.81,USD,Paid,82.5,230489.32499999998
INV-01412,VEND-009,2026-11-12,4428.35,USD,Paid,82.5,365338.87500000006
INV-01413,VEND-019,2026-11-13,775.84,EUR,Pending,89.0,69049.76000000001
INV-01414,VEND-020,2026-11-14,1992.08,USD,Paid,82.5,164346.6
INV-01415,VEND-017,2026-11-15,960.37,USD,Paid,82.5,79230.525
INV-01416,VEND-010,2026-11-16,3215.53,USD,Pending,82.5,265281.22500000003
INV-01417,VEND-010,2026-11-17,869.45,USD,Paid,82.5,71729.625
INV-01418,VEND-006,2026-11-18,2232.45,USD,Pending,82.5,184177.12499999997
INV-01419,VEND-001,2026-11-19,2815.88,USD,Pending,82.5,232310.1
INV-01420,VEND-016,2026-11-20,2484.98,USD,Pending,82.5,205010.85
INV-01421,VEND-015,2026-11-21,878.83,USD,Pending,82.5,72503.475
INV-01422,VEND-017,2026-11-22,2672.05,USD,Paid,82.5,220444.12500000003
INV-01423,VEND-005,2026-11-23,2679.81,USD,Pending,82.5,221084.32499999998
INV-01424,VEND-017,2026-11-24,3597.95,GBP,Paid,102.0,366990.89999999997
INV-01425,VEND-003,2026-11-25,1446.57,EUR,Paid,89.0,128744.73
INV-01426,VEND-008,2026-11-26,3743.15,USD,Pending,82.5,308809.875
INV-01427,VEND-003,2026-11-27,2622.87,USD,Pending,82.5,216386.775
INV-01428,VEND-004,2026-11-28,1505.91,GBP,Paid,102.0,153602.82
INV-01429,VEND-001,2026-11-29,3169.66,EUR,Paid,89.0,282099.74
INV-01430,VEND-017,2026-11-30,768.32,EUR,Paid,89.0,68380.48000000001
INV-01431,VEND-019,2026-12-01,4809.35,USD,Paid,82.5,396771.37500000006
INV-01432,VEND-013,2026-12-02,1326.37,EUR,Paid,89.0,118046.93
INV-01433,VEND-001,2026-12-03,4899.02,USD,Paid,82.5,404169.15
INV-01434,VEND-007,2026-12-04,1073.56,EUR,Paid,89.0,95546.84
INV-01435,VEND-012,2026-12-05,2117.37,EUR,Paid,89.0,188445.93
INV-01436,VEND-015,2026-12-06,4476.04,USD,Paid,82.5,369273.3
INV-01437,VEND-020,2026-12-07,769.26,USD,Pending,82.5,63463.95
INV-01438,VEND-013,2026-12-08,1875.82,USD,Paid,82.5,154755.15
INV-01439,VEND-014,2026-12-09,2541.81,EUR,Pending,89.0,226221.09
INV-01440,VEND-003,2026-12-10,2761.5,USD,Pending,82.5,227823.75
INV-01441,VEND-015,2026-12-11,3458.66,USD,Paid,82.5,285339.45
INV-01442,VEND-007,2026-12-12,1573.82,EUR,Pending,89.0,140069.97999999998
INV-01443,VEND-009,2026-12-13,2424.54,EUR,Pending,89.0,215784.06
INV-01444,VEND-013,2026-12-14,2589.18,USD,Pending,82.5,213607.34999999998
INV-01445,VEND-008,2026-12-15,4236.38,EUR,Pending,89.0,377037.82
INV-01446,VEND-012,2026-12-16,4796.94,EUR,Paid,89.0,426927.66
INV-01447,VEND-003,2026-12-17,1009.3,GBP,Paid,102.0,102948.59999999999
INV-01448,VEND-004,2026-12-18,4602.26,GBP,Pending,102.0,469430.52
INV-01449,VEND-001,2026-12-19,3610.85,USD,Pending,82.5,297895.125
INV-01450,VEND-010,2026-12-20,864.88,GBP,Paid,102.0,88217.76
INV-01451,VEND-001,2026-12-21,4029.15,USD,Pending,82.5,332404.875
INV-01452,VEND-020,2026-12-22,664.13,USD,Paid,82.5,54790.725
INV-01453,VEND-001,2026-12-23,1393.85,USD,Paid,82.5,114992.62499999999
INV-01454,VEND-016,2026-12-24,4649.65,USD,Pending,82.5,383596.12499999994
INV-01455,VEND-020,2026-12-25,853.2,USD,Paid,82.5,70389.0
INV-01456,VEND-005,2026-12-26,3861.88,USD,Pending,82.5,318605.10000000003
INV-01457,VEND-004,2026-12-27,1007.9,USD,Paid,82.5,83151.75
INV-01458,VEND-008,2026-12-28,4656.56,USD,Paid,82.5,384166.2
INV-01459,VEND-003,2026-12-29,1822.17,USD,Pending,82.5,150329.025
INV-01460,VEND-001,2026-12-30,4753.2,USD,Pending,82.5,392139.0
INV-01461,VEND-020,2026-12-31,1855.64,GBP,Paid,102.0,189275.28
INV-01462,VEND-003,2027-01-01,884.56,USD,Paid,82.5,72976.2
INV-01463,VEND-015,2027-01-02,3546.9,USD,Pending,82.5,292619.25
INV-01464,VEND-011,2027-01-03,3443.09,EUR,Paid,89.0,306435.01
INV-01465,VEND-013,2027-01-04,3175.24,USD,Paid,82.5,261957.3
INV-01466,VEND-002,2027-01-05,885.86,USD,Paid,82.5,73083.45
INV-01467,VEND-015,2027-01-06,2421.25,USD,Paid,82.5,199753.125
INV-01468,VEND-015,2027-01-07,4852.15,USD,Pending,82.5,400302.37499999994
INV-01469,VEND-007,2027-01-08,1512.27,USD,Paid,82.5,124762.275
INV-01470,VEND-004,2027-01-09,2362.29,USD,Paid,82.5,194888.925
INV-01471,VEND-015,2027-01-10,856.1,USD,Paid,82.5,70628.25
INV-01472,VEND-015,2027-01-11,1638.67,USD,Paid,82.5,135190.275
INV-01473,VEND-001,2027-01-12,3882.54,USD,Pending,82.5,320309.55
INV-01474,VEND-003,2027-01-13,3321.34,EUR,Pending,89.0,295599.26
INV-01475,VEND-003,2027-01-14,1792.13,USD,Pending,82.5,147850.725
INV-01476,VEND-019,2027-01-15,2312.7,GBP,Paid,102.0,235895.4
INV-01477,VEND-011,2027-01-16,3297.55,USD,Pending,82.5,272047.875
INV-01478,VEND-019,2027-01-17,2973.4,USD,Paid,82.5,245305.5
INV-01479,VEND-004,2027-01-18,3625.29,USD,Paid,82.5,299086.425
INV-01480,VEND-013,2027-01-19,1326.16,USD,Pending,82.5,109408.20000000001
INV-01481,VEND-020,2027-01-20,1897.31,USD,Pending,82.5,156528.07499999998
INV-01482,VEND-013,2027-01-21,3615.75,USD,Paid,82.5,298299.375
INV-01483,VEND-010,2027-01-22,3207.99,EUR,Paid,89.0,285511.11
INV-01484,VEND-014,2027-01-23,3260.27,USD,Paid,82.5,268972.275
INV-01485,VEND-011,2027-01-24,2205.02,EUR,Pending,89.0,196246.78
INV-01486,VEND-016,2027-01-25,4827.39,USD,Pending,82.5,398259.67500000005
INV-01487,VEND-020,2027-01-26,905.8,USD,Pending,82.5,74728.5
INV-01488,VEND-017,2027-01-27,3705.12,USD,Paid,82.5,305672.39999999997
INV-01489,VEND-013,2027-01-28,3709.75,USD,Pending,82.5,306054.375
INV-01490,VEND-006,2027-01-29,1211.59,USD,Paid,82.5,99956.17499999999
INV-01491,VEND-009,2027-01-30,2109.55,USD,Pending,82.5,174037.87500000003
INV-01492,VEND-015,2027-01-31,3957.63,USD,Paid,82.5,326504.47500000003
INV-01493,VEND-020,2027-02-01,1347.42,USD,Paid,82.5,111162.15000000001
INV-01494,VEND-008,2027-02-02,2331.43,USD,Pending,82.5,192342.97499999998
INV-01495,VEND-015,2027-02-03,3490.04,EUR,Paid,89.0,310613.56
INV-01496,VEND-002,2027-02-04,4405.1,EUR,Paid,89.0,392053.9
INV-01497,VEND-019,2027-02-05,1042.91,USD,Pending,82.5,86040.07500000001
INV-01498,VEND-008,2027-02-06,4199.98,USD,Pending,82.5,346498.35
INV-01499,VEND-008,2027-02-07,1499.29,USD,Pending,82.5,123691.425
INV-01500,VEND-013,2027-02-08,3425.93,USD,Pending,82.5,282639.225
INV-01501,VEND-012,2027-02-09,3437.82,USD,Paid,82.5,283620.15
INV-01502,VEND-008,2027-02-10,4926.53,USD,Paid,82.5,406438.725
INV-01503,VEND-012,2027-02-11,2711.12,USD,Pending,82.5,223667.4
INV-01504,VEND-006,2027-02-12,1281.79,USD,Paid,82.5,105747.675
INV-01505,VEND-019,2027-02-13,4725.11,USD,Paid,82.5,389821.57499999995
INV-01506,VEND-007,2027-02-14,3098.21,EUR,Paid,89.0,275740.69
INV-01507,VEND-013,2027-02-15,4325.71,EUR,Pending,89.0,384988.19
INV-01508,VEND-018,2027-02-16,1535.35,EUR,Paid,89.0,136646.15
INV-01509,VEND-018,2027-02-17,674.31,USD,Paid,82.5,55630.575
INV-01510,VEND-008,2027-02-18,1435.55,EUR,Paid,89.0,127763.95
INV-01511,VEND-005,2027-02-19,3061.09,USD,Pending,82.5,252539.92500000002
INV-01512,VEND-012,2027-02-20,4052.8,USD,Paid,82.5,334356.0
INV-01513,VEND-017,2027-02-21,1868.15,EUR,Pending,89.0,166265.35
INV-01514,VEND-002,2027-02-22,617.43,USD,Paid,82.5,50937.975
INV-01515,VEND-004,2027-02-23,4284.3,USD,Paid,82.5,353454.75
INV-01516,VEND-010,2027-02-24,2678.36,USD,Paid,82.5,220964.7
INV-01517,VEND-016,2027-02-25,1261.27,USD,Paid,82.5,104054.775
INV-01518,VEND-011,2027-02-26,2431.28,USD,Paid,82.5,200580.6
INV-01519,VEND-001,2027-02-27,3951.16,EUR,Paid,89.0,351653.24
INV-01520,VEND-004,2027-02-28,4203.79,EUR,Paid,89.0,374137.31
INV-01521,VEND-009,2027-03-01,4729.09,USD,Paid,82.5,390149.925
INV-01522,VEND-002,2027-03-02,2931.9,USD,Pending,82.5,241881.75
INV-01523,VEND-014,2027-03-03,4025.83,USD,Pending,82.5,332130.975
INV-01524,VEND-010,2027-03-04,1230.17,USD,Pending,82.5,101489.02500000001
INV-01525,VEND-020,2027-03-05,655.06,USD,Paid,82.5,54042.45
INV-01526,VEND-006,2027-03-06,884.68,USD,Pending,82.5,72986.09999999999
INV-01527,VEND-003,2027-03-07,4585.3,USD,Paid,82.5,378287.25
INV-01528,VEND-018,2027-03-08,2006.5,USD,Paid,82.5,165536.25
INV-01529,VEND-019,2027-03-09,1259.33,USD,Paid,82.5,103894.72499999999
INV-01530,VEND-001,2027-03-10,2480.04,USD,Pending,82.5,204603.3
INV-01531,VEND-019,2027-03-11,1933.78,USD,Paid,82.5,159536.85
INV-01532,VEND-003,2027-03-12,2911.0,USD,Paid,82.5,240157.5
INV-01533,VEND-019,2027-03-13,4501.86,USD,Paid,82.5,371403.44999999995
INV-01534,VEND-016,2027-03-14,2811.77,USD,Pending,82.5,231971.025
INV-01535,VEND-005,2027-03-15,1178.0,USD,Paid,82.5,97185.0
INV-01536,VEND-017,2027-03-16,3463.17,USD,Paid,82.5,285711.525
INV-01537,VEND-014,2027-03-17,4454.27,USD,Paid,82.5,367477.275
INV-01538,VEND-003,2027-03-18,3893.44,USD,Pending,82.5,321208.8
INV-01539,VEND-017,2027-03-19,2891.44,USD,Pending,82.5,238543.80000000002
INV-01540,VEND-008,2027-03-20,3860.76,USD,Pending,82.5,318512.7
INV-01541,VEND-019,2027-03-21,1548.47,USD,Paid,82.5,127748.77500000001
INV-01542,VEND-010,2027-03-22,3092.68,EUR,Pending,89.0,275248.51999999996
INV-01543,VEND-005,2027-03-23,2796.52,USD,Paid,82.5,230712.9
INV-01544,VEND-020,2027-03-24,2347.29,EUR,Paid,89.0,208908.81
INV-01545,VEND-012,2027-03-25,3924.6,GBP,Pending,102.0,400309.2
INV-01546,VEND-020,2027-03-26,3178.2,USD,Pending,82.5,262201.5
INV-01547,VEND-015,2027-03-27,2652.47,USD,Paid,82.5,218828.775
INV-01548,VEND-014,2027-03-28,3021.04,USD,Paid,82.5,249235.8
INV-01549,VEND-008,2027-03-29,3122.61,USD,Paid,82.5,257615.325
INV-01550,VEND-005,2027-03-30,1296.87,USD,Paid,82.5,106991.775
INV-01551,VEND-020,2027-03-31,763.54,EUR,Pending,89.0,67955.06
INV-01552,VEND-016,2027-04-01,3149.07,USD,Pending,82.5,259798.27500000002
INV-01553,VEND-012,2027-04-02,1099.55,USD,Paid,82.5,90712.875
INV-01554,VEND-018,2027-04-03,4293.23,USD,Paid,82.5,354191.475
INV-01555,VEND-017,2027-04-04,1532.25,EUR,Pending,89.0,136370.25
INV-01556,VEND-010,2027-04-05,2984.8,USD,Pending,82.5,246246.00000000003
INV-01557,VEND-009,2027-04-06,4847.01,EUR,Pending,89.0,431383.89
INV-01558,VEND-020,2027-04-07,968.89,USD,Paid,82.5,79933.425
INV-01559,VEND-019,2027-04-08,2258.84,USD,Paid,82.5,186354.30000000002
INV-01560,VEND-015,2027-04-09,2328.02,USD,Pending,82.5,192061.65
INV-01561,VEND-020,2027-04-10,4176.84,USD,Pending,82.5,344589.3
INV-01562,VEND-012,2027-04-11,4044.7,USD,Paid,82.5,333687.75
INV-01563,VEND-013,2027-04-12,1375.55,GBP,Paid,102.0,140306.1
INV-01564,VEND-016,2027-04-13,3245.92,USD,Pending,82.5,267788.4
INV-01565,VEND-009,2027-04-14,1601.52,USD,Pending,82.5,132125.4
INV-01566,VEND-011,2027-04-15,2122.15,USD,Paid,82.5,175077.375
INV-01567,VEND-006,2027-04-16,1759.08,USD,Paid,82.5,145124.1
INV-01568,VEND-014,2027-04-17,3192.94,USD,Pending,82.5,263417.55
INV-01569,VEND-004,2027-04-18,2335.98,USD,Pending,82.5,192718.35
INV-01570,VEND-001,2027-04-19,4747.58,USD,Paid,82.5,391675.35
INV-01571,VEND-010,2027-04-20,3754.11,USD,Paid,82.5,309714.075
INV-01572,VEND-002,2027-04-21,2955.48,USD,Paid,82.5,243827.1
INV-01573,VEND-016,2027-04-22,1891.2,USD,Pending,82.5,156024.0
INV-01574,VEND-019,2027-04-23,1002.06,GBP,Paid,102.0,102210.12
INV-01575,VEND-018,2027-04-24,4688.1,USD,Paid,82.5,386768.25000000006
INV-01576,VEND-010,2027-04-25,4083.3,GBP,Paid,102.0,416496.60000000003
INV-01577,VEND-003,2027-04-26,4542.62,USD,Paid,82.5,374766.14999999997
INV-01578,VEND-017,2027-04-27,2323.14,USD,Pending,82.5,191659.05
INV-01579,VEND-017,2027-04-28,3615.21,EUR,Paid,89.0,321753.69
INV-01580,VEND-008,2027-04-29,1646.23,USD,Pending,82.5,135813.975
INV-01581,VEND-006,2027-04-30,2257.2,USD,Paid,82.5,186218.99999999997
INV-01582,VEND-005,2027-05-01,1729.39,USD,Pending,82.5,142674.67500000002
INV-01583,VEND-019,2027-05-02,3783.52,USD,Paid,82.5,312140.4
INV-01584,VEND-004,2027-05-03,2321.39,GBP,Paid,102.0,236781.78
INV-01585,VEND-008,2027-05-04,4725.96,EUR,Paid,89.0,420610.44
INV-01586,VEND-009,2027-05-05,727.34,USD,Pending,82.5,60005.55
INV-01587,VEND-016,2027-05-06,1306.75,EUR,Paid,89.0,116300.75
INV-01588,VEND-015,2027-05-07,2268.23,USD,Pending,82.5,187128.975
INV-01589,VEND-020,2027-05-08,2820.88,USD,Paid,82.5,232722.6
INV-01590,VEND-003,2027-05-09,4857.77,USD,Paid,82.5,400766.025
INV-01591,VEND-013,2027-05-10,1804.61,USD,Pending,82.5,148880.32499999998
INV-01592,VEND-016,2027-05-11,1018.97,USD,Paid,82.5,84065.02500000001
INV-01593,VEND-003,2027-05-12,3427.33,USD,Paid,82.5,282754.725
INV-01594,VEND-007,2027-05-13,1563.4,EUR,Pending,89.0,139142.6
INV-01595,VEND-018,2027-05-14,672.88,USD,Paid,82.5,55512.6
INV-01596,VEND-004,2027-05-15,2000.6,USD,Paid,82.5,165049.5
INV-01597,VEND-013,2027-05-16,2867.87,USD,Paid,82.5,236599.275
INV-01598,VEND-014,2027-05-17,1680.65,USD,Paid,82.5,138653.625
INV-01599,VEND-016,2027-05-18,4721.45,EUR,Paid,89.0,420209.05
INV-01600,VEND-010,2027-05-19,4930.03,USD,Pending,82.5,406727.475
INV-01601,VEND-007,2027-05-20,594.29,USD,Pending,82.5,49028.924999999996
INV-01602,VEND-011,2027-05-21,4948.38,USD,Paid,82.5,408241.35000000003
INV-01603,VEND-008,2027-05-22,3010.35,USD,Paid,82.5,248353.875
INV-01604,VEND-015,2027-05-23,2484.39,USD,Paid,82.5,204962.175
INV-01605,VEND-011,2027-05-24,4727.35,USD,Pending,82.5,390006.37500000006
INV-01606,VEND-018,2027-05-25,3332.95,EUR,Paid,89.0,296632.55
INV-01607,VEND-015,2027-05-26,1260.43,USD,Pending,82.5,103985.475
INV-01608,VEND-019,2027-05-27,4644.07,USD,Pending,82.5,383135.77499999997
INV-01609,VEND-011,2027-05-28,1307.14,USD,Paid,82.5,107839.05
INV-01610,VEND-016,2027-05-29,4555.43,EUR,Pending,89.0,405433.27
INV-01611,VEND-005,2027-05-30,2389.26,EUR,Paid,89.0,212644.14
INV-01612,VEND-011,2027-05-31,1430.29,USD,Paid,82.5,117998.925
INV-01613,VEND-017,2027-06-01,2343.47,EUR,Paid,89.0,208568.83
INV-01614,VEND-009,2027-06-02,2895.99,USD,Pending,82.5,238919.175
INV-01615,VEND-017,2027-06-03,1141.85,USD,Pending,82.5,94202.62499999999
INV-01616,VEND-011,2027-06-04,2887.3,USD,Paid,82.5,238202.25000000003
INV-01617,VEND-016,2027-06-05,3314.42,USD,Pending,82.5,273439.65
INV-01618,VEND-008,2027-06-06,3163.55,USD,Paid,82.5,260992.87500000003
INV-01619,VEND-007,2027-06-07,2469.52,USD,Pending,82.5,203735.4
INV-01620,VEND-015,2027-06-08,2984.67,USD,Paid,82.5,246235.275
INV-01621,VEND-005,2027-06-09,2090.18,USD,Paid,82.5,172439.84999999998
INV-01622,VEND-010,2027-06-10,2293.96,USD,Paid,82.5,189251.7
INV-01623,VEND-007,2027-06-11,2558.83,USD,Pending,82.5,211103.475
INV-01624,VEND-009,2027-06-12,3928.68,USD,Paid,82.5,324116.1
INV-01625,VEND-011,2027-06-13,1830.63,EUR,Paid,89.0,162926.07
INV-01626,VEND-012,2027-06-14,1840.82,USD,Pending,82.5,151867.65
INV-01627,VEND-001,2027-06-15,2772.48,USD,Paid,82.5,228729.6
INV-01628,VEND-009,2027-06-16,4753.55,USD,Paid,82.5,392167.875
INV-01629,VEND-010,2027-06-17,4750.24,USD,Paid,82.5,391894.8
INV-01630,VEND-016,2027-06-18,3551.0,USD,Paid,82.5,292957.5
INV-01631,VEND-008,2027-06-19,3291.36,EUR,Pending,89.0,292931.04000000004
INV-01632,VEND-018,2027-06-20,3865.57,EUR,Pending,89.0,344035.73000000004
INV-01633,VEND-010,2027-06-21,3392.49,GBP,Paid,102.0,346033.98
INV-01634,VEND-014,2027-06-22,4480.12,USD,Pending,82.5,369609.89999999997
INV-01635,VEND-013,2027-06-23,2427.73,USD,Paid,82.5,200287.725
INV-01636,VEND-003,2027-06-24,4652.67,USD,Pending,82.5,383845.275
INV-01637,VEND-006,2027-06-25,2777.55,USD,Paid,82.5,229147.87500000003
INV-01638,VEND-011,2027-06-26,1212.16,GBP,Pending,102.0,123640.32
INV-01639,VEND-001,2027-06-27,1960.57,GBP,Paid,102.0,199978.13999999998
INV-01640,VEND-019,2027-06-28,970.12,USD,Paid,82.5,80034.9
INV-01641,VEND-007,2027-06-29,1778.51,USD,Pending,82.5,146727.075
INV-01642,VEND-020,2027-06-30,3265.33,USD,Paid,82.5,269389.725
INV-01643,VEND-012,2027-07-01,4147.26,USD,Paid,82.5,342148.95
INV-01644,VEND-004,2027-07-02,2304.2,EUR,Paid,89.0,205073.8
INV-01645,VEND-020,2027-07-03,4509.12,EUR,Pending,89.0,401311.68
